Source,Target,Weight
(04106) carrera 47,(07010) bosa,36
(04106) carrera 47,(07101) castellana,2
(04106) carrera 47,(07102) calle 75 - zona m,21
(04106) carrera 47,(07103) av. chile,18
(04106) carrera 47,(07104) 7 de agosto,22
(04106) carrera 47,(07105) movistar arena,17
(04106) carrera 47,(07106) el campin,48
(04106) carrera 47,(07107) u. nacional,73
(04106) carrera 47,(07108) av. el dorado,28
(04106) carrera 47,(07109) cad,58
(04106) carrera 47,(07110) paloquemao,62
(04106) carrera 47,(07111) nqs - ricaurte,24
(04106) carrera 47,(07112) comuneros,37
(04106) carrera 47,(07113) santa isabel,72
(04106) carrera 47,(07200) tygua-san josé,7
(04106) carrera 47,(07201) guatoque -veraguas,8
(04106) carrera 47,(07503) san mateo - c.c. unisur,114
(04106) carrera 47,(07504) terreros,68
(04106) carrera 47,(07505) leon xiii,35
(04106) carrera 47,(07506) despensa,14
(04106) carrera 47,(08000) portal tunal,97
(04106) carrera 47,(08001) parque el tunal,6
(04106) carrera 47,(08002) biblioteca,5
(04106) carrera 47,(09000) cabecera usme,129
(04106) carrera 47,(09001) molinos,32
(04106) carrera 47,(09002) consuelo,6
(04106) carrera 47,(09003) socorro,6
(04106) carrera 47,(09004) santa lucía,28
(04106) carrera 47,(09100) calle 40 sur,16
(04106) carrera 47,(09101) quiroga,18
(04106) carrera 47,(09103) olaya,23
(04106) carrera 47,(09104) restrepo,27
(04106) carrera 47,(09105) río fucha,16
(04106) carrera 47,(09106) nariño,12
(04106) carrera 47,(09107) hortúa,17
(04106) carrera 47,(09108) hospital,2
(04106) carrera 47,(09109) tercer milenio,5
(04106) carrera 47,(09110) avenida jimenez,75
(04106) carrera 47,(09111) calle 19,27
(04106) carrera 47,(09113) calle 22,6
(04106) carrera 47,(09115) calle 34,83
(04106) carrera 47,(09116) avenida 39,54
(04106) carrera 47,(09117) calle 45,90
(04106) carrera 47,(09119) calle 57,105
(04106) carrera 47,(09120) calle 63,88
(04106) carrera 47,(09121) flores – areandina,99
(04106) carrera 47,(09122) calle 72,1
(04106) carrera 47,(09123) calle 76 - san felipe,117
(04106) carrera 47,(10000) portal 20 de julio,106
(04106) carrera 47,(10001) country sur,25
(04106) carrera 47,(10002) av. primero de mayo,60
(04106) carrera 47,(10003) ciudad jardín,3
(04106) carrera 47,(10004) policarpa,2
(04106) carrera 47,(10005) bicentenario,9
(04106) carrera 47,(10006) san victorino - neos centro,46
(04106) carrera 47,(10007) las nieves,10
(04106) carrera 47,(10008) san diego,3
(04106) carrera 47,(10009) museo nacional,46
(04106) carrera 47,(10010) san bernardo,22
(04106) carrera 47,(12000) puente aranda,12
(04106) carrera 47,(12001) carrera 43 - comapan,6
(04106) carrera 47,(12002) cds - carrera 32,3
(04106) carrera 47,(12003) ricaurte,4
(04106) carrera 47,(12004) carrera 22,3
(04106) carrera 47,(12007) zona industrial,11
(04106) carrera 47,(14001) la sabana,6
(04106) carrera 47,(14005) las aguas - centro colombo americano,60
(04106) carrera 47,(50008) corral portal dorado,6
(04106) carrera 47,(57503) ampliacion san mateo,33
(04107) escuela militar,(04108) el polo,10
(04107) escuela militar,(05000) portal américas,76
(04107) escuela militar,(05002) tintal,26
(04107) escuela militar,(05005) transversal 86,10
(04107) escuela militar,(05100) banderas p. central,20
(04107) escuela militar,(05101) mandalay - cr.73,2
(04107) escuela militar,(05102) av. américas - av. boyacá,7
(04107) escuela militar,(05103) marsella,8
(04107) escuela militar,(05105) pradera – plaza central,3
(04107) escuela militar,(05107) américas - cr.53,1
(04107) escuela militar,(06000) portal eldorado,16
(04107) escuela militar,(06001) modelia,1
(04107) escuela militar,(06002) normandía,1
(04107) escuela militar,(06100) av. rojas,4
(04107) escuela militar,(06101) el tiempo - camara de comercio de bogota,8
(04107) escuela militar,(06102) salitre el greco,5
(04107) escuela militar,(06103) can,2
(04107) escuela militar,(06104) gobernación,1
(04107) escuela militar,(06105) quinta paredes,4
(04107) escuela militar,(06106) recinto ferial,1
(04107) escuela militar,(06107) ciudad universitaria - loteria de bogota,1
(04107) escuela militar,(06109) centro memoria,2
(04107) escuela militar,(06111) universidades – cityu,25
(04107) escuela militar,(07000) portal sur jfk coop. financiera,96
(04107) escuela militar,(07001) perdomo,11
(04107) escuela militar,(07002) madelena,43
(04107) escuela militar,(07003) sevillana,9
(04107) escuela militar,(07004) venecia,21
(04107) escuela militar,(07005) alqueria,16
(04107) escuela militar,(07006) general santander,9
(04107) escuela militar,(07007) nqs - calle 38a sur,10
(04107) escuela militar,(07008) nqs - calle 30 sur,13
(04107) escuela militar,(07010) bosa,11
(04107) escuela militar,(07101) castellana,9
(04107) escuela militar,(07102) calle 75 - zona m,13
(04107) escuela militar,(07103) av. chile,7
(04107) escuela militar,(07104) 7 de agosto,7
(04107) escuela militar,(07105) movistar arena,7
(04107) escuela militar,(07106) el campin,14
(04107) escuela militar,(07107) u. nacional,11
(04107) escuela militar,(07108) av. el dorado,7
(04107) escuela militar,(07109) cad,14
(04107) escuela militar,(07110) paloquemao,17
(04107) escuela militar,(07111) nqs - ricaurte,4
(04107) escuela militar,(07112) comuneros,22
(04107) escuela militar,(07113) santa isabel,34
(04107) escuela militar,(07200) tygua-san josé,5
(04107) escuela militar,(07201) guatoque -veraguas,3
(04107) escuela militar,(07503) san mateo - c.c. unisur,60
(04107) escuela militar,(07504) terreros,42
(04107) escuela militar,(07505) leon xiii,14
(04107) escuela militar,(07506) despensa,5
(04107) escuela militar,(08000) portal tunal,98
(04107) escuela militar,(08001) parque el tunal,8
(04107) escuela militar,(08002) biblioteca,7
(04107) escuela militar,(09000) cabecera usme,59
(04107) escuela militar,(09001) molinos,36
(04107) escuela militar,(09002) consuelo,2
(04107) escuela militar,(09003) socorro,3
(04107) escuela militar,(09004) santa lucía,17
(04107) escuela militar,(09100) calle 40 sur,20
(04107) escuela militar,(09101) quiroga,3
(04107) escuela militar,(09103) olaya,12
(04107) escuela militar,(09104) restrepo,12
(04107) escuela militar,(09105) río fucha,9
(04107) escuela militar,(09106) nariño,12
(04107) escuela militar,(09107) hortúa,5
(04107) escuela militar,(09108) hospital,1
(04107) escuela militar,(09109) tercer milenio,9
(04107) escuela militar,(09110) avenida jimenez,51
(04107) escuela militar,(09111) calle 19,21
(04107) escuela militar,(09113) calle 22,8
(04107) escuela militar,(09115) calle 34,34
(04107) escuela militar,(09116) avenida 39,19
(04107) escuela militar,(09117) calle 45,36
(04107) escuela militar,(09119) calle 57,62
(04107) escuela militar,(09120) calle 63,35
(04107) escuela militar,(09121) flores – areandina,37
(04107) escuela militar,(09122) calle 72,1
(04107) escuela militar,(09123) calle 76 - san felipe,37
(04107) escuela militar,(10000) portal 20 de julio,44
(04107) escuela militar,(10001) country sur,11
(04107) escuela militar,(10002) av. primero de mayo,26
(04107) escuela militar,(10003) ciudad jardín,3
(04107) escuela militar,(10005) bicentenario,2
(04107) escuela militar,(10006) san victorino - neos centro,7
(04107) escuela militar,(10007) las nieves,1
(04107) escuela militar,(10008) san diego,3
(04107) escuela militar,(10009) museo nacional,7
(04107) escuela militar,(10010) san bernardo,5
(04107) escuela militar,(12000) puente aranda,3
(04107) escuela militar,(12001) carrera 43 - comapan,4
(04107) escuela militar,(12003) ricaurte,2
(04107) escuela militar,(12004) carrera 22,1
(04107) escuela militar,(12007) zona industrial,5
(04107) escuela militar,(14001) la sabana,3
(04107) escuela militar,(14005) las aguas - centro colombo americano,26
(04107) escuela militar,(50008) corral portal dorado,9
(04107) escuela militar,(57503) ampliacion san mateo,10
(04108) el polo,(05000) portal américas,480
(04108) el polo,(05002) tintal,115
(04108) el polo,(05005) transversal 86,49
(04108) el polo,(05100) banderas p. central,215
(04108) el polo,(05101) mandalay - cr.73,3
(04108) el polo,(05102) av. américas - av. boyacá,28
(04108) el polo,(05103) marsella,34
(04108) el polo,(05105) pradera – plaza central,36
(04108) el polo,(05107) américas - cr.53,26
(04108) el polo,(06000) portal eldorado,76
(04108) el polo,(06001) modelia,38
(04108) el polo,(06002) normandía,22
(04108) el polo,(06100) av. rojas,28
(04108) el polo,(06101) el tiempo - camara de comercio de bogota,21
(04108) el polo,(06102) salitre el greco,16
(04108) el polo,(06103) can,19
(04108) el polo,(06104) gobernación,6
(04108) el polo,(06105) quinta paredes,12
(04108) el polo,(06106) recinto ferial,14
(04108) el polo,(06107) ciudad universitaria - loteria de bogota,12
(04108) el polo,(06108) concejo de bogotá,4
(04108) el polo,(06109) centro memoria,15
(04108) el polo,(06111) universidades – cityu,180
(04108) el polo,(07000) portal sur jfk coop. financiera,378
(04108) el polo,(07001) perdomo,52
(04108) el polo,(07002) madelena,88
(04108) el polo,(07003) sevillana,37
(04108) el polo,(07004) venecia,60
(04108) el polo,(07005) alqueria,76
(04108) el polo,(07006) general santander,45
(04108) el polo,(07007) nqs - calle 38a sur,31
(04108) el polo,(07008) nqs - calle 30 sur,40
(04108) el polo,(07010) bosa,63
(04108) el polo,(07101) castellana,16
(04108) el polo,(07102) calle 75 - zona m,58
(04108) el polo,(07103) av. chile,30
(04108) el polo,(07104) 7 de agosto,39
(04108) el polo,(07105) movistar arena,25
(04108) el polo,(07106) el campin,56
(04108) el polo,(07107) u. nacional,50
(04108) el polo,(07108) av. el dorado,30
(04108) el polo,(07109) cad,65
(04108) el polo,(07110) paloquemao,53
(04108) el polo,(07111) nqs - ricaurte,30
(04108) el polo,(07112) comuneros,81
(04108) el polo,(07113) santa isabel,102
(04108) el polo,(07200) tygua-san josé,16
(04108) el polo,(07201) guatoque -veraguas,18
(04108) el polo,(07503) san mateo - c.c. unisur,285
(04108) el polo,(07504) terreros,181
(04108) el polo,(07505) leon xiii,75
(04108) el polo,(07506) despensa,34
(04108) el polo,(08000) portal tunal,276
(04108) el polo,(08001) parque el tunal,19
(04108) el polo,(08002) biblioteca,21
(04108) el polo,(09000) cabecera usme,534
(04108) el polo,(09001) molinos,186
(04108) el polo,(09002) consuelo,51
(04108) el polo,(09003) socorro,7
(04108) el polo,(09004) santa lucía,103
(04108) el polo,(09100) calle 40 sur,89
(04108) el polo,(09101) quiroga,50
(04108) el polo,(09103) olaya,40
(04108) el polo,(09104) restrepo,201
(04108) el polo,(09105) río fucha,28
(04108) el polo,(09106) nariño,40
(04108) el polo,(09107) hortúa,46
(04108) el polo,(09108) hospital,1
(04108) el polo,(09109) tercer milenio,12
(04108) el polo,(09110) avenida jimenez,125
(04108) el polo,(09111) calle 19,50
(04108) el polo,(09113) calle 22,26
(04108) el polo,(09115) calle 34,162
(04108) el polo,(09116) avenida 39,61
(04108) el polo,(09117) calle 45,167
(04108) el polo,(09119) calle 57,179
(04108) el polo,(09120) calle 63,117
(04108) el polo,(09121) flores – areandina,135
(04108) el polo,(09122) calle 72,1
(04108) el polo,(09123) calle 76 - san felipe,99
(04108) el polo,(10000) portal 20 de julio,309
(04108) el polo,(10001) country sur,105
(04108) el polo,(10002) av. primero de mayo,143
(04108) el polo,(10003) ciudad jardín,12
(04108) el polo,(10004) policarpa,12
(04108) el polo,(10005) bicentenario,23
(04108) el polo,(10006) san victorino - neos centro,44
(04108) el polo,(10007) las nieves,12
(04108) el polo,(10008) san diego,7
(04108) el polo,(10009) museo nacional,32
(04108) el polo,(10010) san bernardo,38
(04108) el polo,(12000) puente aranda,3
(04108) el polo,(12001) carrera 43 - comapan,13
(04108) el polo,(12002) cds - carrera 32,6
(04108) el polo,(12003) ricaurte,6
(04108) el polo,(12004) carrera 22,9
(04108) el polo,(12007) zona industrial,11
(04108) el polo,(14001) la sabana,17
(04108) el polo,(14005) las aguas - centro colombo americano,111
(04108) el polo,(50003) corral molinos,2
(04108) el polo,(50008) corral portal dorado,39
(04108) el polo,(57503) ampliacion san mateo,72
(05000) portal américas,(05002) tintal,670
(05000) portal américas,(05005) transversal 86,510
(05000) portal américas,(05100) banderas p. central,2363
(05000) portal américas,(05101) mandalay - cr.73,387
(05000) portal américas,(05102) av. américas - av. boyacá,1540
(05000) portal américas,(05103) marsella,1557
(05000) portal américas,(05105) pradera – plaza central,8484
(05000) portal américas,(05107) américas - cr.53,2431
(05000) portal américas,(06000) portal eldorado,433
(05000) portal américas,(06001) modelia,161
(05000) portal américas,(06002) normandía,352
(05000) portal américas,(06100) av. rojas,300
(05000) portal américas,(06101) el tiempo - camara de comercio de bogota,800
(05000) portal américas,(06102) salitre el greco,338
(05000) portal américas,(06103) can,435
(05000) portal américas,(06104) gobernación,206
(05000) portal américas,(06105) quinta paredes,174
(05000) portal américas,(06106) recinto ferial,350
(05000) portal américas,(06107) ciudad universitaria - loteria de bogota,177
(05000) portal américas,(06108) concejo de bogotá,51
(05000) portal américas,(06109) centro memoria,282
(05000) portal américas,(06111) universidades – cityu,647
(05000) portal américas,(07000) portal sur jfk coop. financiera,170
(05000) portal américas,(07001) perdomo,17
(05000) portal américas,(07002) madelena,52
(05000) portal américas,(07003) sevillana,36
(05000) portal américas,(07004) venecia,109
(05000) portal américas,(07005) alqueria,134
(05000) portal américas,(07006) general santander,70
(05000) portal américas,(07007) nqs - calle 38a sur,277
(05000) portal américas,(07008) nqs - calle 30 sur,90
(05000) portal américas,(07010) bosa,57
(05000) portal américas,(07101) castellana,1956
(05000) portal américas,(07102) calle 75 - zona m,1864
(05000) portal américas,(07103) av. chile,1955
(05000) portal américas,(07104) 7 de agosto,1530
(05000) portal américas,(07105) movistar arena,774
(05000) portal américas,(07106) el campin,1336
(05000) portal américas,(07107) u. nacional,1833
(05000) portal américas,(07108) av. el dorado,797
(05000) portal américas,(07109) cad,1578
(05000) portal américas,(07110) paloquemao,779
(05000) portal américas,(07111) nqs - ricaurte,856
(05000) portal américas,(07112) comuneros,476
(05000) portal américas,(07113) santa isabel,387
(05000) portal américas,(07200) tygua-san josé,234
(05000) portal américas,(07201) guatoque -veraguas,141
(05000) portal américas,(07503) san mateo - c.c. unisur,99
(05000) portal américas,(07504) terreros,45
(05000) portal américas,(07505) leon xiii,45
(05000) portal américas,(07506) despensa,8
(05000) portal américas,(08000) portal tunal,209
(05000) portal américas,(08001) parque el tunal,23
(05000) portal américas,(08002) biblioteca,37
(05000) portal américas,(09000) cabecera usme,233
(05000) portal américas,(09001) molinos,203
(05000) portal américas,(09002) consuelo,50
(05000) portal américas,(09003) socorro,20
(05000) portal américas,(09004) santa lucía,173
(05000) portal américas,(09100) calle 40 sur,152
(05000) portal américas,(09101) quiroga,80
(05000) portal américas,(09103) olaya,155
(05000) portal américas,(09104) restrepo,210
(05000) portal américas,(09105) río fucha,165
(05000) portal américas,(09106) nariño,147
(05000) portal américas,(09107) hortúa,526
(05000) portal américas,(09108) hospital,143
(05000) portal américas,(09109) tercer milenio,225
(05000) portal américas,(09110) avenida jimenez,10197
(05000) portal américas,(09111) calle 19,872
(05000) portal américas,(09113) calle 22,508
(05000) portal américas,(09115) calle 34,2396
(05000) portal américas,(09116) avenida 39,1079
(05000) portal américas,(09117) calle 45,3512
(05000) portal américas,(09119) calle 57,2402
(05000) portal américas,(09120) calle 63,3554
(05000) portal américas,(09121) flores – areandina,3268
(05000) portal américas,(09122) calle 72,56
(05000) portal américas,(09123) calle 76 - san felipe,3946
(05000) portal américas,(10000) portal 20 de julio,354
(05000) portal américas,(10001) country sur,89
(05000) portal américas,(10002) av. primero de mayo,183
(05000) portal américas,(10003) ciudad jardín,84
(05000) portal américas,(10004) policarpa,205
(05000) portal américas,(10005) bicentenario,189
(05000) portal américas,(10006) san victorino - neos centro,758
(05000) portal américas,(10007) las nieves,2637
(05000) portal américas,(10008) san diego,1010
(05000) portal américas,(10009) museo nacional,2891
(05000) portal américas,(10010) san bernardo,410
(05000) portal américas,(12000) puente aranda,887
(05000) portal américas,(12001) carrera 43 - comapan,1573
(05000) portal américas,(12002) cds - carrera 32,2072
(05000) portal américas,(12003) ricaurte,2224
(05000) portal américas,(12004) carrera 22,2724
(05000) portal américas,(12007) zona industrial,1703
(05000) portal américas,(14001) la sabana,1779
(05000) portal américas,(14005) las aguas - centro colombo americano,429
(05000) portal américas,(50008) corral portal dorado,49
(05000) portal américas,(57503) ampliacion san mateo,36
(05002) tintal,(05005) transversal 86,61
(05002) tintal,(05100) banderas p. central,621
(05002) tintal,(05101) mandalay - cr.73,69
