Source,Target,Weight
(07103) av. chile,(07105) movistar arena,55
(07103) av. chile,(07106) el campin,101
(07103) av. chile,(07107) u. nacional,159
(07103) av. chile,(07108) av. el dorado,65
(07103) av. chile,(07109) cad,174
(07103) av. chile,(07110) paloquemao,203
(07103) av. chile,(07111) nqs - ricaurte,135
(07103) av. chile,(07112) comuneros,223
(07103) av. chile,(07113) santa isabel,316
(07103) av. chile,(07200) tygua-san josé,217
(07103) av. chile,(07201) guatoque -veraguas,83
(07103) av. chile,(07503) san mateo - c.c. unisur,1044
(07103) av. chile,(07504) terreros,701
(07103) av. chile,(07505) leon xiii,320
(07103) av. chile,(07506) despensa,80
(07103) av. chile,(08000) portal tunal,650
(07103) av. chile,(08001) parque el tunal,34
(07103) av. chile,(08002) biblioteca,27
(07103) av. chile,(09000) cabecera usme,1119
(07103) av. chile,(09001) molinos,460
(07103) av. chile,(09002) consuelo,30
(07103) av. chile,(09003) socorro,84
(07103) av. chile,(09004) santa lucía,231
(07103) av. chile,(09005) danubio,110
(07103) av. chile,(09100) calle 40 sur,144
(07103) av. chile,(09101) quiroga,69
(07103) av. chile,(09103) olaya,181
(07103) av. chile,(09104) restrepo,136
(07103) av. chile,(09105) río fucha,104
(07103) av. chile,(09106) nariño,122
(07103) av. chile,(09107) hortúa,56
(07103) av. chile,(09108) hospital,30
(07103) av. chile,(09110) avenida jimenez,181
(07103) av. chile,(09113) calle 22,40
(07103) av. chile,(09115) calle 34 - fondo nacional de garantias,74
(07103) av. chile,(09116) avenida 39,29
(07103) av. chile,(09117) calle 45,66
(07103) av. chile,(09119) calle 57,87
(07103) av. chile,(09121) flores – areandina,79
(07103) av. chile,(09123) calle 76 - san felipe,52
(07103) av. chile,(10000) portal 20 de julio,1028
(07103) av. chile,(10001) country sur,400
(07103) av. chile,(10002) av. primero de mayo,581
(07103) av. chile,(10003) ciudad jardín,63
(07103) av. chile,(10004) policarpa,43
(07103) av. chile,(10005) bicentenario,89
(07103) av. chile,(10006) san victorino - neos centro,68
(07103) av. chile,(10007) las nieves,40
(07103) av. chile,(10008) san diego,16
(07103) av. chile,(10009) museo nacional - fng,46
(07103) av. chile,(10010) san bernardo,165
(07103) av. chile,(12000) puente aranda,46
(07103) av. chile,(12001) carrera 43 - comapan,35
(07103) av. chile,(12002) cds - carrera 32,14
(07103) av. chile,(12003) ricaurte,43
(07103) av. chile,(12004) carrera 22,42
(07103) av. chile,(12007) zona industrial,70
(07103) av. chile,(14001) la sabana,50
(07103) av. chile,(14004) museo del oro,73
(07103) av. chile,(14005) las aguas - centro colombo americano,58
(07103) av. chile,(50008) corral portal dorado,42
(07103) av. chile,(57503) ampliacion san mateo,312
(07104) 7 de agosto,(07105) movistar arena,25
(07104) 7 de agosto,(07106) el campin,94
(07104) 7 de agosto,(07107) u. nacional,108
(07104) 7 de agosto,(07108) av. el dorado,48
(07104) 7 de agosto,(07109) cad,129
(07104) 7 de agosto,(07110) paloquemao,136
(07104) 7 de agosto,(07111) nqs - ricaurte,89
(07104) 7 de agosto,(07112) comuneros,257
(07104) 7 de agosto,(07113) santa isabel,174
(07104) 7 de agosto,(07200) tygua-san josé,105
(07104) 7 de agosto,(07201) guatoque -veraguas,64
(07104) 7 de agosto,(07503) san mateo - c.c. unisur,2189
(07104) 7 de agosto,(07504) terreros,1423
(07104) 7 de agosto,(07505) leon xiii,557
(07104) 7 de agosto,(07506) despensa,129
(07104) 7 de agosto,(08000) portal tunal,727
(07104) 7 de agosto,(08001) parque el tunal,31
(07104) 7 de agosto,(08002) biblioteca,41
(07104) 7 de agosto,(09000) cabecera usme,657
(07104) 7 de agosto,(09001) molinos,167
(07104) 7 de agosto,(09002) consuelo,30
(07104) 7 de agosto,(09003) socorro,29
(07104) 7 de agosto,(09004) santa lucía,222
(07104) 7 de agosto,(09005) danubio,71
(07104) 7 de agosto,(09100) calle 40 sur,127
(07104) 7 de agosto,(09101) quiroga,62
(07104) 7 de agosto,(09103) olaya,81
(07104) 7 de agosto,(09104) restrepo,156
(07104) 7 de agosto,(09105) río fucha,72
(07104) 7 de agosto,(09106) nariño,36
(07104) 7 de agosto,(09107) hortúa,81
(07104) 7 de agosto,(09108) hospital,21
(07104) 7 de agosto,(09110) avenida jimenez,126
(07104) 7 de agosto,(09113) calle 22,33
(07104) 7 de agosto,(09115) calle 34 - fondo nacional de garantias,46
(07104) 7 de agosto,(09116) avenida 39,25
(07104) 7 de agosto,(09117) calle 45,47
(07104) 7 de agosto,(09119) calle 57,58
(07104) 7 de agosto,(09121) flores – areandina,57
(07104) 7 de agosto,(09123) calle 76 - san felipe,56
(07104) 7 de agosto,(10000) portal 20 de julio,420
(07104) 7 de agosto,(10001) country sur,171
(07104) 7 de agosto,(10002) av. primero de mayo,244
(07104) 7 de agosto,(10003) ciudad jardín,21
(07104) 7 de agosto,(10004) policarpa,21
(07104) 7 de agosto,(10005) bicentenario,43
(07104) 7 de agosto,(10006) san victorino - neos centro,53
(07104) 7 de agosto,(10007) las nieves,36
(07104) 7 de agosto,(10008) san diego,12
(07104) 7 de agosto,(10009) museo nacional - fng,23
(07104) 7 de agosto,(10010) san bernardo,81
(07104) 7 de agosto,(12000) puente aranda,44
(07104) 7 de agosto,(12001) carrera 43 - comapan,30
(07104) 7 de agosto,(12002) cds - carrera 32,7
(07104) 7 de agosto,(12003) ricaurte,17
(07104) 7 de agosto,(12004) carrera 22,31
(07104) 7 de agosto,(12007) zona industrial,49
(07104) 7 de agosto,(14001) la sabana,63
(07104) 7 de agosto,(14004) museo del oro,112
(07104) 7 de agosto,(14005) las aguas - centro colombo americano,63
(07104) 7 de agosto,(50003) corral molinos,1
(07104) 7 de agosto,(50008) corral portal dorado,22
(07104) 7 de agosto,(57503) ampliacion san mateo,678
(07105) movistar arena,(07106) el campin,36
(07105) movistar arena,(07107) u. nacional,51
(07105) movistar arena,(07108) av. el dorado,32
(07105) movistar arena,(07109) cad,115
(07105) movistar arena,(07110) paloquemao,121
(07105) movistar arena,(07111) nqs - ricaurte,69
(07105) movistar arena,(07112) comuneros,176
(07105) movistar arena,(07113) santa isabel,187
(07105) movistar arena,(07200) tygua-san josé,92
(07105) movistar arena,(07201) guatoque -veraguas,45
(07105) movistar arena,(07503) san mateo - c.c. unisur,671
(07105) movistar arena,(07504) terreros,432
(07105) movistar arena,(07505) leon xiii,188
(07105) movistar arena,(07506) despensa,60
(07105) movistar arena,(08000) portal tunal,529
(07105) movistar arena,(08001) parque el tunal,28
(07105) movistar arena,(08002) biblioteca,40
(07105) movistar arena,(09000) cabecera usme,888
(07105) movistar arena,(09001) molinos,370
(07105) movistar arena,(09002) consuelo,27
(07105) movistar arena,(09003) socorro,64
(07105) movistar arena,(09004) santa lucía,170
(07105) movistar arena,(09005) danubio,68
(07105) movistar arena,(09100) calle 40 sur,140
(07105) movistar arena,(09101) quiroga,47
(07105) movistar arena,(09103) olaya,168
(07105) movistar arena,(09104) restrepo,102
(07105) movistar arena,(09105) río fucha,80
(07105) movistar arena,(09106) nariño,112
(07105) movistar arena,(09107) hortúa,47
(07105) movistar arena,(09108) hospital,24
(07105) movistar arena,(09110) avenida jimenez,85
(07105) movistar arena,(09113) calle 22,23
(07105) movistar arena,(09115) calle 34 - fondo nacional de garantias,25
(07105) movistar arena,(09116) avenida 39,12
(07105) movistar arena,(09117) calle 45,31
(07105) movistar arena,(09119) calle 57,38
(07105) movistar arena,(09121) flores – areandina,38
(07105) movistar arena,(09123) calle 76 - san felipe,37
(07105) movistar arena,(10000) portal 20 de julio,583
(07105) movistar arena,(10001) country sur,233
(07105) movistar arena,(10002) av. primero de mayo,413
(07105) movistar arena,(10003) ciudad jardín,48
(07105) movistar arena,(10004) policarpa,34
(07105) movistar arena,(10005) bicentenario,79
(07105) movistar arena,(10006) san victorino - neos centro,35
(07105) movistar arena,(10007) las nieves,34
(07105) movistar arena,(10008) san diego,10
(07105) movistar arena,(10009) museo nacional - fng,16
(07105) movistar arena,(10010) san bernardo,112
(07105) movistar arena,(12000) puente aranda,15
(07105) movistar arena,(12001) carrera 43 - comapan,15
(07105) movistar arena,(12002) cds - carrera 32,7
(07105) movistar arena,(12003) ricaurte,19
(07105) movistar arena,(12004) carrera 22,23
(07105) movistar arena,(12007) zona industrial,22
(07105) movistar arena,(14001) la sabana,17
(07105) movistar arena,(14004) museo del oro,54
(07105) movistar arena,(14005) las aguas - centro colombo americano,42
(07105) movistar arena,(50008) corral portal dorado,25
(07105) movistar arena,(57503) ampliacion san mateo,224
(07106) el campin,(07107) u. nacional,63
(07106) el campin,(07108) av. el dorado,43
(07106) el campin,(07109) cad,135
(07106) el campin,(07110) paloquemao,192
(07106) el campin,(07111) nqs - ricaurte,118
(07106) el campin,(07112) comuneros,311
(07106) el campin,(07113) santa isabel,327
(07106) el campin,(07200) tygua-san josé,102
(07106) el campin,(07201) guatoque -veraguas,87
(07106) el campin,(07503) san mateo - c.c. unisur,1694
(07106) el campin,(07504) terreros,1113
(07106) el campin,(07505) leon xiii,474
(07106) el campin,(07506) despensa,169
(07106) el campin,(08000) portal tunal,675
(07106) el campin,(08001) parque el tunal,46
(07106) el campin,(08002) biblioteca,33
(07106) el campin,(09000) cabecera usme,600
(07106) el campin,(09001) molinos,211
(07106) el campin,(09002) consuelo,31
(07106) el campin,(09003) socorro,40
(07106) el campin,(09004) santa lucía,208
(07106) el campin,(09005) danubio,64
(07106) el campin,(09100) calle 40 sur,185
(07106) el campin,(09101) quiroga,37
(07106) el campin,(09103) olaya,104
(07106) el campin,(09104) restrepo,147
(07106) el campin,(09105) río fucha,115
(07106) el campin,(09106) nariño,63
(07106) el campin,(09107) hortúa,61
(07106) el campin,(09108) hospital,21
(07106) el campin,(09110) avenida jimenez,100
(07106) el campin,(09113) calle 22,28
(07106) el campin,(09115) calle 34 - fondo nacional de garantias,43
(07106) el campin,(09116) avenida 39,20
(07106) el campin,(09117) calle 45,33
(07106) el campin,(09119) calle 57,60
(07106) el campin,(09121) flores – areandina,66
(07106) el campin,(09123) calle 76 - san felipe,96
(07106) el campin,(10000) portal 20 de julio,659
(07106) el campin,(10001) country sur,300
(07106) el campin,(10002) av. primero de mayo,468
(07106) el campin,(10003) ciudad jardín,43
(07106) el campin,(10004) policarpa,50
(07106) el campin,(10005) bicentenario,97
(07106) el campin,(10006) san victorino - neos centro,78
(07106) el campin,(10007) las nieves,35
(07106) el campin,(10008) san diego,18
(07106) el campin,(10009) museo nacional - fng,35
(07106) el campin,(10010) san bernardo,139
(07106) el campin,(12000) puente aranda,14
(07106) el campin,(12001) carrera 43 - comapan,30
(07106) el campin,(12002) cds - carrera 32,5
(07106) el campin,(12003) ricaurte,29
(07106) el campin,(12004) carrera 22,20
(07106) el campin,(12007) zona industrial,45
(07106) el campin,(14001) la sabana,21
(07106) el campin,(14004) museo del oro,84
(07106) el campin,(14005) las aguas - centro colombo americano,72
(07106) el campin,(50003) corral molinos,1
(07106) el campin,(50008) corral portal dorado,41
(07106) el campin,(57503) ampliacion san mateo,501
(07107) u. nacional,(07108) av. el dorado,33
(07107) u. nacional,(07109) cad,99
(07107) u. nacional,(07110) paloquemao,153
(07107) u. nacional,(07111) nqs - ricaurte,95
(07107) u. nacional,(07112) comuneros,559
(07107) u. nacional,(07113) santa isabel,455
(07107) u. nacional,(07200) tygua-san josé,60
(07107) u. nacional,(07201) guatoque -veraguas,78
(07107) u. nacional,(07503) san mateo - c.c. unisur,1744
(07107) u. nacional,(07504) terreros,1121
(07107) u. nacional,(07505) leon xiii,449
(07107) u. nacional,(07506) despensa,153
(07107) u. nacional,(08000) portal tunal,370
(07107) u. nacional,(08001) parque el tunal,33
(07107) u. nacional,(08002) biblioteca,36
(07107) u. nacional,(09000) cabecera usme,557
(07107) u. nacional,(09001) molinos,151
(07107) u. nacional,(09002) consuelo,39
(07107) u. nacional,(09003) socorro,35
(07107) u. nacional,(09004) santa lucía,119
(07107) u. nacional,(09005) danubio,72
(07107) u. nacional,(09100) calle 40 sur,130
(07107) u. nacional,(09101) quiroga,52
(07107) u. nacional,(09103) olaya,88
(07107) u. nacional,(09104) restrepo,210
(07107) u. nacional,(09105) río fucha,49
(07107) u. nacional,(09106) nariño,39
(07107) u. nacional,(09107) hortúa,102
(07107) u. nacional,(09108) hospital,12
(07107) u. nacional,(09110) avenida jimenez,68
(07107) u. nacional,(09113) calle 22,23
(07107) u. nacional,(09115) calle 34 - fondo nacional de garantias,40
(07107) u. nacional,(09116) avenida 39,14
(07107) u. nacional,(09117) calle 45,46
(07107) u. nacional,(09119) calle 57,54
(07107) u. nacional,(09121) flores – areandina,58
(07107) u. nacional,(09123) calle 76 - san felipe,88
(07107) u. nacional,(10000) portal 20 de julio,269
(07107) u. nacional,(10001) country sur,135
(07107) u. nacional,(10002) av. primero de mayo,224
(07107) u. nacional,(10003) ciudad jardín,38
(07107) u. nacional,(10004) policarpa,20
(07107) u. nacional,(10005) bicentenario,26
(07107) u. nacional,(10006) san victorino - neos centro,38
(07107) u. nacional,(10007) las nieves,15
(07107) u. nacional,(10008) san diego,11
(07107) u. nacional,(10009) museo nacional - fng,43
(07107) u. nacional,(10010) san bernardo,41
(07107) u. nacional,(12000) puente aranda,69
(07107) u. nacional,(12001) carrera 43 - comapan,39
(07107) u. nacional,(12002) cds - carrera 32,10
(07107) u. nacional,(12003) ricaurte,26
(07107) u. nacional,(12004) carrera 22,15
(07107) u. nacional,(12007) zona industrial,59
(07107) u. nacional,(14001) la sabana,23
(07107) u. nacional,(14004) museo del oro,51
(07107) u. nacional,(14005) las aguas - centro colombo americano,52
(07107) u. nacional,(50008) corral portal dorado,54
(07107) u. nacional,(57503) ampliacion san mateo,496
(07108) av. el dorado,(07109) cad,32
(07108) av. el dorado,(07110) paloquemao,61
(07108) av. el dorado,(07111) nqs - ricaurte,38
(07108) av. el dorado,(07112) comuneros,137
(07108) av. el dorado,(07113) santa isabel,146
(07108) av. el dorado,(07200) tygua-san josé,21
(07108) av. el dorado,(07201) guatoque -veraguas,21
(07108) av. el dorado,(07503) san mateo - c.c. unisur,358
(07108) av. el dorado,(07504) terreros,229
(07108) av. el dorado,(07505) leon xiii,115
(07108) av. el dorado,(07506) despensa,40
(07108) av. el dorado,(08000) portal tunal,136
(07108) av. el dorado,(08001) parque el tunal,8
(07108) av. el dorado,(08002) biblioteca,6
(07108) av. el dorado,(09000) cabecera usme,194
(07108) av. el dorado,(09001) molinos,54
(07108) av. el dorado,(09002) consuelo,16
(07108) av. el dorado,(09003) socorro,8
(07108) av. el dorado,(09004) santa lucía,56
(07108) av. el dorado,(09005) danubio,18
(07108) av. el dorado,(09100) calle 40 sur,26
(07108) av. el dorado,(09101) quiroga,15
(07108) av. el dorado,(09103) olaya,26
(07108) av. el dorado,(09104) restrepo,60
(07108) av. el dorado,(09105) río fucha,11
(07108) av. el dorado,(09106) nariño,15
(07108) av. el dorado,(09107) hortúa,21
(07108) av. el dorado,(09108) hospital,4
(07108) av. el dorado,(09110) avenida jimenez,40
(07108) av. el dorado,(09113) calle 22,10
(07108) av. el dorado,(09115) calle 34 - fondo nacional de garantias,17
(07108) av. el dorado,(09116) avenida 39,8
(07108) av. el dorado,(09117) calle 45,12
(07108) av. el dorado,(09119) calle 57,22
(07108) av. el dorado,(09121) flores – areandina,32
(07108) av. el dorado,(09123) calle 76 - san felipe,39
(07108) av. el dorado,(10000) portal 20 de julio,72
(07108) av. el dorado,(10001) country sur,41
(07108) av. el dorado,(10002) av. primero de mayo,59
(07108) av. el dorado,(10003) ciudad jardín,5
(07108) av. el dorado,(10004) policarpa,5
(07108) av. el dorado,(10005) bicentenario,6
(07108) av. el dorado,(10006) san victorino - neos centro,8
(07108) av. el dorado,(10007) las nieves,10
(07108) av. el dorado,(10008) san diego,3
(07108) av. el dorado,(10009) museo nacional - fng,16
(07108) av. el dorado,(10010) san bernardo,12
(07108) av. el dorado,(12000) puente aranda,10
(07108) av. el dorado,(12001) carrera 43 - comapan,6
(07108) av. el dorado,(12002) cds - carrera 32,3
(07108) av. el dorado,(12003) ricaurte,8
(07108) av. el dorado,(12004) carrera 22,7
(07108) av. el dorado,(12007) zona industrial,14
(07108) av. el dorado,(14001) la sabana,8
(07108) av. el dorado,(14004) museo del oro,20
(07108) av. el dorado,(14005) las aguas - centro colombo americano,20
(07108) av. el dorado,(50008) corral portal dorado,20
(07108) av. el dorado,(57503) ampliacion san mateo,122
(07109) cad,(07110) paloquemao,65
(07109) cad,(07111) nqs - ricaurte,90
(07109) cad,(07112) comuneros,229
(07109) cad,(07113) santa isabel,298
(07109) cad,(07200) tygua-san josé,48
(07109) cad,(07201) guatoque -veraguas,23
(07109) cad,(07503) san mateo - c.c. unisur,1814
(07109) cad,(07504) terreros,1201
(07109) cad,(07505) leon xiii,503
(07109) cad,(07506) despensa,164
(07109) cad,(08000) portal tunal,296
(07109) cad,(08001) parque el tunal,14
(07109) cad,(08002) biblioteca,19
(07109) cad,(09000) cabecera usme,487
(07109) cad,(09001) molinos,198
(07109) cad,(09002) consuelo,12
(07109) cad,(09003) socorro,21
(07109) cad,(09004) santa lucía,90
(07109) cad,(09005) danubio,49
(07109) cad,(09100) calle 40 sur,72
(07109) cad,(09101) quiroga,42
(07109) cad,(09103) olaya,73
(07109) cad,(09104) restrepo,95
(07109) cad,(09105) río fucha,49
